,Image.ID,Image.File.Name,File.Suffix,Folder.Name,Camera.ID,Deployment.ID,Date,Time,Work.Days,Number.of.Individuals,Independent.Detections,Comment,Class,Species_ID,Scientific_Name,Sex
148,L-XHG14-AA16A-0148,IMAG0148,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/1/2014,6:01,26,,,,No Animal,,,
149,L-XHG14-AA16A-0149,IMAG0149,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/1/2014,6:37,26,,,,No Animal,,,
150,L-XHG14-AA16A-0150,IMAG0150,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/1/2014,6:38,26,,,,No Animal,,,
151,L-XHG14-AA16A-0151,IMAG0151,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/1/2014,9:00,26,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
152,L-XHG14-AA16A-0152,IMAG0152,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/1/2014,9:01,26,,,,No Animal,,,
153,L-XHG14-AA16A-0153,IMAG0153,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/2/2014,6:37,27,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
154,L-XHG14-AA16A-0154,IMAG0154,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/2/2014,6:37,27,,,,No Animal,,,
155,L-XHG14-AA16A-0155,IMAG0155,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/3/2014,4:19,28,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
156,L-XHG14-AA16A-0156,IMAG0156,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/3/2014,4:19,28,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
157,L-XHG14-AA16A-0157,IMAG0157,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/3/2014,4:37,28,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
158,L-XHG14-AA16A-0158,IMAG0158,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/3/2014,4:37,28,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
159,L-XHG14-AA16A-0159,IMAG0159,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/3/2014,8:20,28,1,1,,Mammals,Wild Boar,Sus scrofa,
160,L-XHG14-AA16A-0160,IMAG0160,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/3/2014,8:20,28,,,,No Animal,,,
161,L-XHG14-AA16A-0161,IMAG0161,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,3:33,29,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
162,L-XHG14-AA16A-0162,IMAG0162,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,3:33,29,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
163,L-XHG14-AA16A-0163,IMAG0163,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,3:57,29,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
164,L-XHG14-AA16A-0164,IMAG0164,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,3:57,29,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
165,L-XHG14-AA16A-0165,IMAG0165,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,4:16,29,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
166,L-XHG14-AA16A-0166,IMAG0166,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,4:16,29,,,,No Animal,,,
167,L-XHG14-AA16A-0167,IMAG0167,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,4:59,29,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
168,L-XHG14-AA16A-0168,IMAG0168,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,4:59,29,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
169,L-XHG14-AA16A-0169,IMAG0169,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,6:10,29,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
170,L-XHG14-AA16A-0170,IMAG0170,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,6:10,29,,,,No Animal,,,
171,L-XHG14-AA16A-0171,IMAG0171,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,6:12,29,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
172,L-XHG14-AA16A-0172,IMAG0172,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,6:12,29,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
173,L-XHG14-AA16A-0173,IMAG0173,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,6:13,29,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
174,L-XHG14-AA16A-0174,IMAG0174,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,6:13,29,,,,No Animal,,,
175,L-XHG14-AA16A-0175,IMAG0175,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,6:23,29,,,,No Animal,,,
176,L-XHG14-AA16A-0176,IMAG0176,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,6:23,29,,,,No Animal,,,
177,L-XHG14-AA16A-0177,IMAG0177,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,6:32,29,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
178,L-XHG14-AA16A-0178,IMAG0178,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/4/2014,6:32,29,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
179,L-XHG14-AA16A-0179,IMAG0179,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/5/2014,3:29,30,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
180,L-XHG14-AA16A-0180,IMAG0180,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/5/2014,3:29,30,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
181,L-XHG14-AA16A-0181,IMAG0181,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/5/2014,3:53,30,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
182,L-XHG14-AA16A-0182,IMAG0182,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/5/2014,3:53,30,,,,No Animal,,,
183,L-XHG14-AA16A-0183,IMAG0183,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/5/2014,4:50,30,,,,No Animal,,,
184,L-XHG14-AA16A-0184,IMAG0184,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/5/2014,4:50,30,,,,No Animal,,,
185,L-XHG14-AA16A-0185,IMAG0185,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/6/2014,2:50,31,,,,No Animal,,,
186,L-XHG14-AA16A-0186,IMAG0186,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/6/2014,2:50,31,,,,No Animal,,,
187,L-XHG14-AA16A-0187,IMAG0187,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/7/2014,3:46,32,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
188,L-XHG14-AA16A-0188,IMAG0188,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/7/2014,3:46,32,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
189,L-XHG14-AA16A-0189,IMAG0189,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/7/2014,8:16,32,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
190,L-XHG14-AA16A-0190,IMAG0190,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/7/2014,8:16,32,,,,No Animal,,,
191,L-XHG14-AA16A-0191,IMAG0191,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/8/2014,4:37,33,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
192,L-XHG14-AA16A-0192,IMAG0192,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/8/2014,4:37,33,,,,No Animal,,,
193,L-XHG14-AA16A-0193,IMAG0193,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/8/2014,7:55,33,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
194,L-XHG14-AA16A-0194,IMAG0194,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/8/2014,7:55,33,,,,No Animal,,,
195,L-XHG14-AA16A-0195,IMAG0195,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/8/2014,8:07,33,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
196,L-XHG14-AA16A-0196,IMAG0196,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/8/2014,8:07,33,,,,No Animal,,,
197,L-XHG14-AA16A-0197,IMAG0197,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/9/2014,2:22,34,,,,No Animal,,,
198,L-XHG14-AA16A-0198,IMAG0198,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/9/2014,2:23,34,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
199,L-XHG14-AA16A-0199,IMAG0199,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/9/2014,3:32,34,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
200,L-XHG14-AA16A-0200,IMAG0200,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/9/2014,3:32,34,,,,No Animal,,,
201,L-XHG14-AA16A-0201,IMAG0201,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/9/2014,7:32,34,,,,No Animal,,,
202,L-XHG14-AA16A-0202,IMAG0202,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/9/2014,7:33,34,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
203,L-XHG14-AA16A-0203,IMAG0203,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/9/2014,7:34,34,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
204,L-XHG14-AA16A-0204,IMAG0204,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/9/2014,7:34,34,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
205,L-XHG14-AA16A-0205,IMAG0205,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/9/2014,9:23,34,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
206,L-XHG14-AA16A-0206,IMAG0206,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/9/2014,9:23,34,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
207,L-XHG14-AA16A-0207,IMAG0207,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/9/2014,12:04,34,,,,No Animal,,,
208,L-XHG14-AA16A-0208,IMAG0208,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/9/2014,12:04,34,,,,No Animal,,,
209,L-XHG14-AA16A-0209,IMAG0209,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/10/2014,10:20,35,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
210,L-XHG14-AA16A-0210,IMAG0210,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/10/2014,10:20,35,,,,No Animal,,,
211,L-XHG14-AA16A-0211,IMAG0211,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/12/2014,4:28,37,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
212,L-XHG14-AA16A-0212,IMAG0212,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/12/2014,4:28,37,,,,No Animal,,,
213,L-XHG14-AA16A-0213,IMAG0213,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/12/2014,9:40,37,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
214,L-XHG14-AA16A-0214,IMAG0214,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/12/2014,9:41,37,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
215,L-XHG14-AA16A-0215,IMAG0215,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/13/2014,2:55,38,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
216,L-XHG14-AA16A-0216,IMAG0216,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/13/2014,2:56,38,,,,No Animal,,,
217,L-XHG14-AA16A-0217,IMAG0217,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/13/2014,9:50,38,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
218,L-XHG14-AA16A-0218,IMAG0218,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/13/2014,9:51,38,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
219,L-XHG14-AA16A-0219,IMAG0219,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/13/2014,9:51,38,,,,No Animal,,,
220,L-XHG14-AA16A-0220,IMAG0220,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/13/2014,9:51,38,,,,No Animal,,,
221,L-XHG14-AA16A-0221,IMAG0221,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/13/2014,10:33,38,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
222,L-XHG14-AA16A-0222,IMAG0222,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/13/2014,10:33,38,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
223,L-XHG14-AA16A-0223,IMAG0223,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/13/2014,10:34,38,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
224,L-XHG14-AA16A-0224,IMAG0224,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/13/2014,10:34,38,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
225,L-XHG14-AA16A-0225,IMAG0225,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/13/2014,10:56,38,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
226,L-XHG14-AA16A-0226,IMAG0226,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/13/2014,10:56,38,,,,No Animal,,,
227,L-XHG14-AA16A-0227,IMAG0227,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/13/2014,11:31,38,,,,No Animal,,,
228,L-XHG14-AA16A-0228,IMAG0228,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/13/2014,11:31,38,,,,No Animal,,,
229,L-XHG14-AA16A-0229,IMAG0229,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/13/2014,13:01,38,,,,No Animal,,,
230,L-XHG14-AA16A-0230,IMAG0230,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/13/2014,13:01,38,,,,No Animal,,,
231,L-XHG14-AA16A-0231,IMAG0231,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/14/2014,1:51,39,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
232,L-XHG14-AA16A-0232,IMAG0232,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/14/2014,1:51,39,,,,No Animal,,,
233,L-XHG14-AA16A-0233,IMAG0233,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/14/2014,2:22,39,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
234,L-XHG14-AA16A-0234,IMAG0234,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/14/2014,2:22,39,,,,No Animal,,,
235,L-XHG14-AA16A-0235,IMAG0235,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/14/2014,5:10,39,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
236,L-XHG14-AA16A-0236,IMAG0236,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/14/2014,5:10,39,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
237,L-XHG14-AA16A-0237,IMAG0237,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/14/2014,7:47,39,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
238,L-XHG14-AA16A-0238,IMAG0238,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/14/2014,7:48,39,,,,No Animal,,,
239,L-XHG14-AA16A-0239,IMAG0239,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/14/2014,10:27,39,,,,No Animal,,,
240,L-XHG14-AA16A-0240,IMAG0240,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/14/2014,10:27,39,,,,No Animal,,,
241,L-XHG14-AA16A-0241,IMAG0241,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/14/2014,13:02,39,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
242,L-XHG14-AA16A-0242,IMAG0242,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/14/2014,13:02,39,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
243,L-XHG14-AA16A-0243,IMAG0243,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/14/2014,13:08,39,,,,No Animal,,,
244,L-XHG14-AA16A-0244,IMAG0244,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/14/2014,13:08,39,,,,No Animal,,,
245,L-XHG14-AA16A-0245,IMAG0245,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/15/2014,4:28,40,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
246,L-XHG14-AA16A-0246,IMAG0246,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/15/2014,4:28,40,,,,No Animal,,,
247,L-XHG14-AA16A-0247,IMAG0247,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/15/2014,8:24,40,,,,No Animal,,,
248,L-XHG14-AA16A-0248,IMAG0248,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/15/2014,8:25,40,,,,No Animal,,,
249,L-XHG14-AA16A-0249,IMAG0249,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/15/2014,9:00,40,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
250,L-XHG14-AA16A-0250,IMAG0250,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/15/2014,9:01,40,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
251,L-XHG14-AA16A-0251,IMAG0251,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/15/2014,9:35,40,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
252,L-XHG14-AA16A-0252,IMAG0252,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/15/2014,9:35,40,,,,No Animal,,,
253,L-XHG14-AA16A-0253,IMAG0253,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/15/2014,10:54,40,,,,No Animal,,,
254,L-XHG14-AA16A-0254,IMAG0254,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/15/2014,10:54,40,,,,No Animal,,,
255,L-XHG14-AA16A-0255,IMAG0255,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/16/2014,10:09,41,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
256,L-XHG14-AA16A-0256,IMAG0256,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/16/2014,10:09,41,,,,No Animal,,,
257,L-XHG14-AA16A-0257,IMAG0257,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/16/2014,10:17,41,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
258,L-XHG14-AA16A-0258,IMAG0258,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/16/2014,10:17,41,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
259,L-XHG14-AA16A-0259,IMAG0259,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/16/2014,10:18,41,,,,No Animal,,,
260,L-XHG14-AA16A-0260,IMAG0260,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/16/2014,10:18,41,,,,No Animal,,,
261,L-XHG14-AA16A-0261,IMAG0261,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/16/2014,11:24,41,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
262,L-XHG14-AA16A-0262,IMAG0262,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/16/2014,11:24,41,,,,No Animal,,,
263,L-XHG14-AA16A-0263,IMAG0263,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/17/2014,6:18,42,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
264,L-XHG14-AA16A-0264,IMAG0264,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/17/2014,6:18,42,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
265,L-XHG14-AA16A-0265,IMAG0265,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/17/2014,6:18,42,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
266,L-XHG14-AA16A-0266,IMAG0266,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/17/2014,6:18,42,,,,No Animal,,,
267,L-XHG14-AA16A-0267,IMAG0267,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/17/2014,7:40,42,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
268,L-XHG14-AA16A-0268,IMAG0268,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/17/2014,7:40,42,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
269,L-XHG14-AA16A-0269,IMAG0269,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,5:25,43,1,1,,Mammals,Chinese Goral,Naemorhedus griseus,
270,L-XHG14-AA16A-0270,IMAG0270,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,5:25,43,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
271,L-XHG14-AA16A-0271,IMAG0271,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,5:26,43,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
272,L-XHG14-AA16A-0272,IMAG0272,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,5:26,43,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
273,L-XHG14-AA16A-0273,IMAG0273,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,5:26,43,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
274,L-XHG14-AA16A-0274,IMAG0274,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,5:26,43,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
275,L-XHG14-AA16A-0275,IMAG0275,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,6:13,43,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
276,L-XHG14-AA16A-0276,IMAG0276,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,6:13,43,,,,No Animal,,,
277,L-XHG14-AA16A-0277,IMAG0277,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,6:43,43,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
278,L-XHG14-AA16A-0278,IMAG0278,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,6:43,43,,,,No Animal,,,
279,L-XHG14-AA16A-0279,IMAG0279,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,6:44,43,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
280,L-XHG14-AA16A-0280,IMAG0280,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,6:44,43,,,,No Animal,,,
281,L-XHG14-AA16A-0281,IMAG0281,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,6:44,43,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
282,L-XHG14-AA16A-0282,IMAG0282,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,6:45,43,,,,No Animal,,,
283,L-XHG14-AA16A-0283,IMAG0283,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,8:33,43,,,,No Animal,,,
284,L-XHG14-AA16A-0284,IMAG0284,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,8:33,43,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
285,L-XHG14-AA16A-0285,IMAG0285,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,8:53,43,,,,No Animal,,,
286,L-XHG14-AA16A-0286,IMAG0286,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/18/2014,8:53,43,,,,No Animal,,,
287,L-XHG14-AA16A-0287,IMAG0287,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/19/2014,3:55,44,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
288,L-XHG14-AA16A-0288,IMAG0288,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/19/2014,3:55,44,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
289,L-XHG14-AA16A-0289,IMAG0289,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/19/2014,3:56,44,,,,No Animal,,,
290,L-XHG14-AA16A-0290,IMAG0290,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/19/2014,3:56,44,,,,No Animal,,,
291,L-XHG14-AA16A-0291,IMAG0291,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/19/2014,5:15,44,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
292,L-XHG14-AA16A-0292,IMAG0292,AVI,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/19/2014,5:15,44,,,,No Animal,,,
293,L-XHG14-AA16A-0293,IMAG0293,JPG,L-XHG14-AA16A,L-XHG-12,L-XHG14-AA16A,10/19/2014,6:18,44,,,,No Animal,,,
